branch	mode	backend	category	language	test	status	exit_code	duration_seconds	command	log
frontier	strict	kvm	basic_system_binaries	C/C++	cpp_gpp	FAIL	0/0	0.117	timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error --backend kvm run --base-env=minimal --no-virtualize-cpuid --preemption-timeout=disabled -- /usr/bin/g++ --version  ; timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error --backend kvm run --base-env=minimal --no-virtualize-cpuid --preemption-timeout=disabled --verify -- /usr/bin/g++ --version 	/tmp/hermit-progress-artifacts-final/frontier-strict-kvm-cpp_gpp
frontier	strict	kvm	basic_system_binaries	Rust	rustc_version	FAIL	0/0	0.075	timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error --backend kvm run --base-env=minimal --no-virtualize-cpuid --preemption-timeout=disabled -- /home/newton/.rustup/toolchains/nightly-x86_64-unknown-linux-gnu/bin/rustc --version  ; timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error --backend kvm run --base-env=minimal --no-virtualize-cpuid --preemption-timeout=disabled --verify -- /home/newton/.rustup/toolchains/nightly-x86_64-unknown-linux-gnu/bin/rustc --version 	/tmp/hermit-progress-artifacts-final/frontier-strict-kvm-rustc_version
frontier	strict	kvm	basic_system_binaries	Python	python_hello	FAIL	0/0	0.083	timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error --backend kvm run --base-env=minimal --no-virtualize-cpuid --preemption-timeout=disabled -- /usr/bin/python3 -c print\(\'python-ok\'\)  ; timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error --backend kvm run --base-env=minimal --no-virtualize-cpuid --preemption-timeout=disabled --verify -- /usr/bin/python3 -c print\(\'python-ok\'\) 	/tmp/hermit-progress-artifacts-final/frontier-strict-kvm-python_hello
frontier	strict	kvm	basic_system_binaries	Java	java_version	FAIL	0/0	0.077	timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error --backend kvm run --base-env=minimal --no-virtualize-cpuid --preemption-timeout=disabled -- /usr/bin/java -version  ; timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error --backend kvm run --base-env=minimal --no-virtualize-cpuid --preemption-timeout=disabled --verify -- /usr/bin/java -version 	/tmp/hermit-progress-artifacts-final/frontier-strict-kvm-java_version
frontier	strict	kvm	basic_system_binaries	Go	go_version	FAIL	0/0	0.076	timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error --backend kvm run --base-env=minimal --no-virtualize-cpuid --preemption-timeout=disabled -- /usr/bin/go version  ; timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error --backend kvm run --base-env=minimal --no-virtualize-cpuid --preemption-timeout=disabled --verify -- /usr/bin/go version 	/tmp/hermit-progress-artifacts-final/frontier-strict-kvm-go_version
frontier	strict	kvm	basic_system_binaries	Ruby	ruby_hello	FAIL	0/0	0.082	timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error --backend kvm run --base-env=minimal --no-virtualize-cpuid --preemption-timeout=disabled -- /usr/bin/ruby -e puts\ \'ruby-ok\'  ; timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error --backend kvm run --base-env=minimal --no-virtualize-cpuid --preemption-timeout=disabled --verify -- /usr/bin/ruby -e puts\ \'ruby-ok\' 	/tmp/hermit-progress-artifacts-final/frontier-strict-kvm-ruby_hello
frontier	strict	kvm	basic_system_binaries	OCaml	ocaml_version	FAIL	0/0	0.092	timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error --backend kvm run --base-env=minimal --no-virtualize-cpuid --preemption-timeout=disabled -- /usr/bin/ocaml -version  ; timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error --backend kvm run --base-env=minimal --no-virtualize-cpuid --preemption-timeout=disabled --verify -- /usr/bin/ocaml -version 	/tmp/hermit-progress-artifacts-final/frontier-strict-kvm-ocaml_version
frontier	strict	kvm	basic_system_binaries	Node.js	node_hello	FAIL	0/0	0.078	timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error --backend kvm run --base-env=minimal --no-virtualize-cpuid --preemption-timeout=disabled -- /usr/bin/node -e console.log\(\'node-ok\'\)  ; timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error --backend kvm run --base-env=minimal --no-virtualize-cpuid --preemption-timeout=disabled --verify -- /usr/bin/node -e console.log\(\'node-ok\'\) 	/tmp/hermit-progress-artifacts-final/frontier-strict-kvm-node_hello
frontier	strict	kvm	basic_system_binaries	Other	shell_hello	FAIL	0/0	0.093	timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error --backend kvm run --base-env=minimal --no-virtualize-cpuid --preemption-timeout=disabled -- /usr/bin/sh -c printf\ \'shell-ok\\n\'  ; timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error --backend kvm run --base-env=minimal --no-virtualize-cpuid --preemption-timeout=disabled --verify -- /usr/bin/sh -c printf\ \'shell-ok\\n\' 	/tmp/hermit-progress-artifacts-final/frontier-strict-kvm-shell_hello
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::cpuid::tests::cpuid_leaf_count	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::detlog::tests::test_detlog	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::dirents::test::dents64_can_deserialize_serialize	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::dirents::test::dents64_can_serialize_sort_deserialize	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::dirents::test::dents_can_deserialize_serialize	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::dirents::test::dents_can_serialize_sort_deserialize	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::fd::tests::dup_shares_open_file_state_but_not_slot_flags	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::fd::tests::separate_opens_have_distinct_identity	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::ivar::tests::test_ivar_concurrent_put_get1	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::ivar::tests::test_ivar_concurrent_put_get2	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::ivar::tests::test_ivar_multi_put - should panic	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::ivar::tests::test_ivar_simple1	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::logdiff::test::test_compare_with_color	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::logdiff::test::test_compare_with_no_color	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::logdiff::test::test_extract_log_messages	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::logdiff::test::test_filter_deterministic	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::logdiff::test::test_filter_deterministic_with_filter	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::logdiff::test::test_filter_infos	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::logdiff::test::test_full_trace_detects_unnormalized_timing_difference	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::logdiff::test::test_log_diff_compares_detlog	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::logdiff::test::test_log_diff_reports_each_runs_syscall_context	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::logdiff::test::test_log_diff_with_color	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::logdiff::test::test_strip_log	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::memory::tests::file_mappings_alias_by_backing_offset	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::memory::tests::forked_anonymous_mapping_retains_identity	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::memory::tests::unmap_and_remap_preserve_only_live_aliases	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::mvar::tests::test_mvar_as_channel	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::mvar::tests::test_mvar_as_channel_concurrent_readers	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::mvar::tests::test_mvar_as_channel_spsc	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::mvar::tests::test_mvar_as_channel_try_spsc	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::mvar::tests::test_mvar_concurrent_put_get1	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::mvar::tests::test_mvar_concurrent_put_get2	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::mvar::tests::test_mvar_simple1	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::preemptions::tests::normalize_preemption_record	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::preemptions::tests::print_preemptionrecord	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::preemptions::tests::round_trip_vec_representations	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::preemptions::tests::test_split_map	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::preemptions::tests::with_latest_preempt_removed::removes_entire_history_for_last_tid_if_no_non_default_priority_changes	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::preemptions::tests::with_latest_preempt_removed::removes_latest_priority_change_and_coalesces_into_final_priority	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::preemptions::tests::with_latest_preempt_removed::removes_only_priority_change_and_coalesces_into_final_priority	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
frontier	strict	ptrace	unit_tests	Rust	workspace_libs::procfs::tests::exposes_only_the_minimal_file_set	PASS	101	7.012	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-workspace_libs
